,dialog
790,"Come here, baby. Come here."
791,"Mommy's just upset because some silly man played a real bad joke, okay?"
792,There's nothing to worry about.
793,"Nothing at all, okay?"
794,What that Memphis doctor say about her?
795,She's doing good.
796,Her jaw is healing.
797,"She can't run and jump yet, but it won't be long."
798,How about the other?
799,There was too much damage.
800,She ain't gonna never have kids.
801,"You know, I think about them two boys."
802,"Dead, buried..."
803,...probably starting to rot.
804,And I remember them walking in court...
805,"...one proud, the other scared."
806,I remember how they fell.
807,"One on top of the other, and screaming and squirming and not going nowhere."
808,"God help me, Gwen, but..."
809,...that's the only thought gives me comfort.
810,They took up a collection for us at church Sunday night.
811,Some kind of defense fund.
812,Reverend Agee gave a good service.
813,"We need some money around the house, Carl Lee, for groceries and bills."
814,How much you got?
815,SIGHS Less than 50.
816,I'll think of something.
817,How you think you going to get some money while you stuck here in jail?
818,"Trust me, Gwen."
819,I just get scared.
820,Look here.
821,Tell me exactly what Reverend Agee said when he passed around the collection plate.
822,I don't care.
823,We are dealing with life and death here.
824,I'm gonna have to talk to my supervisor.
825,"Well, you go talk. Get out of here."
826,"JAKE: Morning, John."
827,How are things at the electric company?
828,The electric company. That is the second time this week I've had to hold him off.
829,How much do we owe?
830,Two thousand dollars.
831,How much do we have?
832,One hundred dollars.
